DateTime,In_Flow,In_Angle,In_Temp,Out_Temp,In_Pressure,Viscosity,Humidity,Rot_Speed,Valve_Opening,Tank_%,Out_Speed,Thickness,Vibration,Col_density,Oxygen,Quality_type
2021-04-04 17:00,0.62,-0.78,2.77,-1.94,0.11,0.85,0.84,-1.54,-0.26,0.33,1.35,-0.67,-0.31,0.61,1.02,Rejected
2021-04-04 18:00,1.85,0.64,-0.81,-0.84,1.07,-0.71,2.09,-0.5,-0.02,0.7,0.28,1.48,0.66,1.43,0.98,Rejected
2021-04-04 19:00,2.09,0.03,-0.87,1.37,1.51,0.38,1.46,2.52,-0.27,0.23,0.59,0.37,1.26,-1.59,-0.26,Approved
2021-04-04 20:00,-1.76,-0.92,0,-0.99,-1.3,-1.19,0.33,-3.81,1.75,1.98,1.24,1.28,1.17,2.09,0.24,Premium
2021-04-04 21:00,2.59,2.26,-1.34,-1.77,-1.05,0.89,0.67,1.23,0.58,-1.52,-0.31,-0.75,0.11,2.37,-0.24,Premium
2021-04-04 22:00,0.61,-2.03,0.24,0.76,1.72,1.64,1.73,-0.72,0.78,1.07,0.31,-1.13,0.23,1.93,-1.65,Approved
2021-04-04 23:00,0.28,0.72,0.42,-1.14,0.42,-0.04,0.27,-0.8,-1.12,-0.23,-1.05,-0.49,-1.08,0.57,-0.56,Approved
2021-04-05 00:00,0.79,-0.4,0.05,-0.61,0.33,0.58,0.79,-0.2,-0.18,0.31,-0.73,0.78,-0.37,-0.09,0.31,Approved
2021-04-05 01:00,2.79,0.95,1.71,-0.13,-2.71,0.43,0.24,3.11,-1.28,-1.57,0.65,-0.52,-0.22,2.54,2.26,Rejected
2021-04-05 02:00,0.81,-0.36,-0.37,0.88,-0.51,0.42,2.34,-1.23,0.38,2.39,-0.02,0.54,-2.15,3.17,1.26,Approved
2021-04-05 03:00,0.94,2.05,-0.87,2.6,0.16,0.13,1.5,1.71,2.09,1.89,-0.44,-0.11,-0.54,-1.43,-1.77,Premium
2021-04-05 04:00,0.7,1.2,-0.02,-1.76,0.54,0.18,1.13,-1.73,-1.13,0.39,-0.54,0.63,0,1.43,0.95,Rejected
2021-04-05 05:00,2.43,0.59,-0.27,-2.6,-0.28,-0.13,2.41,-1.4,1,0.92,0.75,0.85,0.33,1.78,0.67,Premium
2021-04-05 06:00,0.35,0.42,-1.26,3.65,0.32,1.08,1.76,1.07,0.53,2.34,-1.08,0.56,-0.28,1,-1.66,Approved
2021-04-05 07:00,-0.29,-0.93,1.35,0.59,0.54,0.85,-0.12,0.01,0.19,-0.3,0.12,0.35,-1.46,1.2,-2.37,Approved
2021-04-05 08:00,2.44,-2.23,1.02,0.18,-1.43,-1.26,0.14,3.21,-1.11,-1.51,0.94,0.99,0.77,0.81,0.02,Rejected
2021-04-05 09:00,0.71,-0.71,0.91,-2.09,-1,1.62,0.88,-1.75,-1.3,0.48,1.17,-0.68,-1.01,1.82,-1.13,Premium
2021-04-05 10:00,1.96,0.28,-1.94,-0.02,1.77,1.09,2.86,-0.45,-0.65,1.77,-0.98,-1.21,-0.69,0.37,0.49,Rejected
2021-04-05 11:00,0.24,-0.74,-0.17,-1.57,0.53,0.74,1.77,-2.62,0.07,2.22,-0.69,-1.26,-0.93,-0.92,-0.11,Rejected
2021-04-05 12:00,2.45,-0.56,1.33,-1.01,-1.45,0.02,1.06,1.15,-0.01,-0.64,-2.15,-1.49,0.75,2.54,0.32,Rejected
2021-04-05 13:00,2.18,1.5,0.46,-0.99,1.79,1.47,2.99,-1.07,0.75,1.56,-1.27,0.06,-0.21,0.9,0.28,Rejected
2021-04-05 14:00,2.28,1.05,-0.56,0.65,1.77,-0.8,4.09,-1.32,0.31,2.68,0.19,0.46,-1.14,3.85,0.46,Approved
2021-04-05 15:00,-0.25,0.88,-0.22,1.78,1.82,-0.89,-1.7,2.58,-0.81,-3.24,-0.77,1.4,1.5,2.26,0.63,Approved
2021-04-05 16:00,1.43,0.02,0.33,-0.78,1.25,-0.26,1.93,-0.87,0.68,0.79,0.15,1.26,-1.04,1.4,1.36,Approved
2021-04-05 17:00,-0.93,-1.05,-0.69,-0.02,-1.38,0.01,-1.44,-0.05,1.35,-1.28,-0.04,0.37,-0.32,2.4,1.26,Approved
2021-04-05 18:00,0.92,0.03,-0.96,-3.16,1.06,-0.94,0.97,-2.07,-0.47,-0.13,-0.52,-2.13,0.21,0.17,1.13,Rejected
2021-04-05 19:00,1.23,-0.03,-1.33,-0.84,0.7,-1.01,1.57,-0.8,0.79,0.63,-0.45,-0.95,-0.33,1.35,-0.14,Rejected
2021-04-05 20:00,1.35,-0.25,-0.67,-1.09,-2.93,0.45,-0.81,1.59,1.41,-1.87,-1.1,-0.11,1.22,2.44,0.89,Rejected
2021-04-05 21:00,1.94,0.72,-0.79,-0.33,1,1.14,2.03,0.1,-3.8,0.7,0.47,-1.59,-0.6,1.01,0.63,Rejected
2021-04-05 22:00,0.29,-0.41,-0.76,-1.49,2.33,0.13,0.93,-2.08,0.73,-0.59,-0.66,2.36,-1.23,3.42,-0.59,Premium
2021-04-05 23:00,0.21,0.52,0.91,-0.67,1.93,0.66,-0.37,0.61,0.27,-0.98,0.63,-2.26,-1.18,-2.71,0.44,Rejected
2021-04-06 00:00,1.45,-0.36,2.08,-1.89,0.17,-0.58,0.3,0.3,0.11,-1.09,-0.88,0.42,1.67,0.09,0.5,Premium
2021-04-06 01:00,0.2,2.57,-0.95,-3.18,-0.63,0.03,0.1,-2.22,-0.32,-0.25,-1.8,-0.44,1.7,0.63,0.8,Rejected
2021-04-06 02:00,0.4,-1.01,0.47,-1.15,0.28,-1.07,0.35,-0.93,0.63,-0.48,1.37,1.36,0.29,2.1,-0.19,Rejected
2021-04-06 03:00,0.98,-1.29,0.04,-0.82,-1.74,0.09,-1.3,1.94,-0.01,-2.52,-2.19,-0.74,0.02,1.64,1.52,Rejected
2021-04-06 04:00,1.45,-0.32,-1.01,2.69,0.8,-0.89,3.32,0.24,0.94,3.46,2.16,-0.47,0.52,0.71,1.22,Approved
2021-04-06 05:00,0.8,-0.72,0.94,-0.59,1.39,0.17,-0.31,1.31,0.27,-1.34,2.18,0.9,-0.56,-1.98,-1.49,Premium
2021-04-06 06:00,1.76,0.16,0.61,1.1,2.25,0.63,2.6,0.18,-0.64,1.2,-0.04,0.23,-0.24,1.87,2.1,Approved
2021-04-06 07:00,0.62,0.35,-1.18,3.04,2.81,1.14,0.03,3.05,1.29,-1.31,-0.14,0.52,-0.05,0.4,-0.44,Approved
2021-04-06 08:00,-0.29,0.02,-0.45,-0.15,1.37,-0.93,0.88,-1.16,-0.03,1.47,-0.19,-1.31,-0.4,-2.25,1.12,Premium
2021-04-06 09:00,-1.25,0.66,0.31,-0.03,0.68,-0.34,-0.21,-1.27,0.56,0.91,-1.89,-0.03,-0.9,-1.94,0.4,Premium
2021-04-06 10:00,0.98,-0.35,0.3,1.33,2.1,-0.84,2.21,-0.15,-0.26,1.61,0.17,1,-1.34,0.71,0.92,Approved
2021-04-06 11:00,-0.36,0.2,-1.01,-2.74,-2.3,-1.26,-1.63,-1.22,-0.53,-2.25,-0.81,-0.22,1.39,3.75,-0.79,Rejected
2021-04-06 12:00,-0.61,1.1,-0.19,2.7,1.16,0.67,0.4,0.49,0.33,0.63,1.4,0.29,0.21,1.67,-0.23,Approved
2021-04-06 13:00,2.27,-0.36,-0.4,-2.79,0.38,-0.17,0.81,0.21,0.54,-1.24,1.88,1.57,0.9,0.18,1.43,Rejected
2021-04-06 14:00,0.81,-0.27,0.65,-2.55,2.3,-0.47,1.62,-2.25,1.41,0.86,-1.49,0.49,1.33,-1.53,-0.27,Rejected
2021-04-06 15:00,0.57,1.02,-0.71,-1,1.4,-0.46,1.99,-2.22,0.26,1.61,-0.08,-1.22,0.09,0.99,1.36,Rejected
2021-04-06 16:00,0.04,1.19,-0.79,0.94,0.27,0.07,0.85,-0.17,-0.35,1.24,-0.86,0.29,0.25,-0.17,-1.49,Premium
2021-04-06 17:00,-2.18,-0.93,-1.64,-2.32,0.35,-1.03,0.34,-5.02,0.3,2.07,0.19,1.37,2.1,-0.33,0.76,Rejected
2021-04-06 18:00,1.13,0.83,3.42,-1.82,0.45,2.6,-0.22,0.6,1.96,-1.48,0.54,0.21,-0.4,-0.88,0.15,Premium
2021-04-06 19:00,0.08,1.36,0.71,-0.12,2.29,-0.37,0.52,-0.5,1,-0.2,-1.72,-0.48,-0.17,0.12,0.65,Rejected
2021-04-06 20:00,1.52,1.46,-0.04,-2.65,-0.37,-2.39,-0.13,0.16,1.22,-1.88,0.85,1.12,-0.75,1.22,1.09,Rejected
2021-04-06 21:00,-2.81,-0.35,0.1,-0.6,-2.31,-0.79,-1.29,-3.18,0.55,0.99,-0.6,0.63,-0.7,1.76,0.51,Premium
2021-04-06 22:00,0.87,0.55,0.65,0.97,-0.05,0.27,-0.03,1.9,0.89,-0.74,0.47,-0.14,-1.09,0.31,-2.26,Premium
2021-04-06 23:00,-0.19,-0.4,0.31,-2.25,-2.61,1.17,0.2,-2.35,-1.19,0.91,-0.13,-0.44,0.4,1.44,-0.03,Premium
2021-04-07 00:00,1.08,-2.25,0.33,-1.98,0.85,-1.76,1.9,-2.09,0.85,1.22,0.85,1.33,0.93,0.61,-0.16,Rejected
2021-04-07 01:00,-1.12,-0.63,0.36,-1.17,-1.36,0.71,-1.01,-1.48,0.98,-0.39,0.14,0.23,1.46,1.29,-0.64,Rejected
2021-04-07 02:00,1.96,-0.85,1.13,-3.19,-2.32,-0.16,0.48,-0.25,-0.48,-0.57,-0.08,-0.37,1.47,0.54,-0.33,Premium
2021-04-07 03:00,0.47,0.55,-1.65,-1.36,0.44,-0.84,0.45,-0.76,0.53,0.06,-0.94,1.08,1.11,-0.53,1.1,Rejected
2021-04-07 04:00,0.05,-1.14,-0.99,1.78,3.72,-0.19,-0.6,1.92,-0.94,-2.43,-1.4,0.9,0.33,1.48,-0.6,Approved
2021-04-07 05:00,-2.37,-0.85,0.69,-3.46,-3.3,0.9,-3.39,-2.8,-0.05,-3.09,-0.3,-0.76,0.8,5.19,-0.68,Rejected
2021-04-07 06:00,-0.29,-0.1,0.12,-1.38,1.49,-0.01,2.33,-3.9,-1.22,3.03,1.23,0.89,-0.52,-0.26,0.15,Approved
2021-04-07 07:00,1.01,0.52,0.99,-1.94,0.62,-1.49,1.18,-1.49,0.29,0.1,-0.7,0.68,-0.67,1.63,-0.07,Rejected
2021-04-07 08:00,-0.25,1.37,-1.26,-1.45,0.82,-1.13,1.34,-2.88,-0.83,1.68,0.33,1.97,-0.44,0.25,-0.73,Rejected
2021-04-07 09:00,-1.33,-0.27,2.46,-0.75,0.17,0.96,-0.8,-1.55,0.32,-0.23,0.63,0.17,-0.41,0.35,-0.09,Approved
2021-04-07 10:00,-0.08,0.18,1.3,-1.82,1.24,-0.89,2.08,-3.68,-0.4,2.5,1.68,-0.66,-0.22,-0.09,-0.78,Rejected
2021-04-07 11:00,0.45,2.05,1.19,-0.64,1.17,0.72,1.09,-0.85,1.19,0.97,-0.86,-0.93,-0.98,-1.26,-1.95,Premium
2021-04-07 12:00,0.21,-0.15,0.27,-0.72,0.31,0.27,0.93,-1.22,-1.89,1.04,0.05,0.4,0.74,-0.19,0.92,Premium
2021-04-07 13:00,0.44,-1.49,0.57,2.38,1.01,-0.5,-0.54,3.08,-1.73,-1.11,-0.37,-0.77,0.09,-1.01,0.79,Premium
2021-04-07 14:00,1.5,-0.94,0.6,-1.06,1.04,-0.46,0.1,1.35,0.11,-1.46,0.48,0.11,1.32,-0.95,0.78,Premium
2021-04-07 15:00,0.48,1.95,0.56,-2.9,-3.2,0.17,2.17,-4.63,-1.5,2.51,0.74,0.52,0.57,5.8,-0.34,Approved
2021-04-07 16:00,-0.77,0.95,-0.83,1.16,1.17,-0.39,-0.59,0.37,0.83,-0.64,-1.41,1.31,-0.01,0.59,-1.78,Approved
2021-04-07 17:00,0.92,-0.32,3.32,-3.23,-1.6,-0.27,-0.53,-0.89,-0.64,-1.89,-0.02,-1.59,-1.23,2.89,-0.57,Premium
2021-04-07 18:00,0.14,-0.35,0.84,3.34,1.23,1.07,1.42,1.2,-0.83,2.04,-0.06,-0.52,0.79,-0.96,2.92,Approved
2021-04-07 19:00,0.1,-0.67,0.78,-1.6,-1.41,-0.83,-1.09,-0.05,-0.25,-1.63,1.87,0.05,0.39,1.52,-1.09,Rejected
2021-04-07 20:00,2.47,0.54,-2.32,1,0.52,0.62,4.43,-1.03,0.19,3.81,-0.24,-0.95,-0.22,2.44,1.44,Approved
2021-04-07 21:00,-0.72,0.49,-1,2.45,0.78,0.54,0.57,0.31,0.04,1.63,0.28,-1.37,-1.37,-1.04,1.08,Approved
2021-04-07 22:00,2.35,-1.47,0.92,1.73,1.53,-0.11,0.89,3.27,0.53,-1.57,-0.57,0.79,-0.49,2.26,-1.47,Approved
2021-04-07 23:00,0.93,-1.67,0.64,-2.33,1.67,1.29,1.76,-2.19,0.24,1.1,0.58,0.92,0.5,-0.91,1.21,Premium
2021-04-08 00:00,-0.37,-0.49,-1.54,4.09,1.82,-2.25,0.87,1.65,-2.4,1.52,1.26,1.63,0.78,-0.9,-0.54,Approved
2021-04-08 01:00,0.9,-1.3,0.3,-3.19,1.82,-0.48,0.77,-1.57,-0.39,-0.22,-0.96,0.51,1.52,-2.25,0.91,Premium
2021-04-08 02:00,2.18,2.08,0.03,2.2,-0.35,-0.48,1.37,2.85,-1.32,0.08,-0.47,-1.84,-0.87,1.99,1.26,Premium
2021-04-08 03:00,1.69,-1.03,0.71,-2.65,0.24,-0.18,0.73,-0.4,-0.6,-0.79,-0.2,2.2,-1.13,0.18,-1.69,Premium
2021-04-08 04:00,1.87,-1.34,-1.03,-2.24,0.48,0.94,0.6,0.34,0.71,-1.13,0.53,-0.19,-0.74,-0.13,-1.03,Premium
2021-04-08 05:00,-0.03,-0.2,0.57,0.31,0.57,-0.52,0.33,-0.22,-1.77,0.27,-0.61,-0.91,0.84,0.34,0.02,Approved
2021-04-08 06:00,0.13,0.75,1.37,1.89,3,-0.63,-0.73,2.3,-0.49,-2.31,-0.86,1.97,1.21,0.97,0.45,Approved
2021-04-08 07:00,2.64,0.98,0.38,-0.96,0.82,0.35,2.1,0.7,0.7,0.43,-1.11,-0.14,0.13,-0.18,-2.68,Approved
2021-04-08 08:00,0.2,0.78,0.78,3.65,0.43,0.48,1.77,0.8,-0.27,2.36,-0.79,0.69,-1.07,1.46,-0.63,Rejected
2021-04-08 09:00,0.9,0.41,-1.14,-1.7,1.64,0.84,-0.59,0.93,-1.15,-2.07,0.01,-0.36,0.4,-1.83,-0.29,Premium
2021-04-08 10:00,1,1.42,0.15,-1.39,2.87,2.59,2.38,-2.84,-0.11,0.38,-0.75,-0.22,0.96,5.23,-0.17,Approved
2021-04-08 11:00,1.45,0.81,0.15,-1.15,-2.83,1.75,-1.16,1.97,1.14,-2.66,-0.79,1.95,1.51,3.21,-1.23,Rejected
2021-04-08 12:00,0.94,0.69,0.02,-0.42,-0.48,0.86,-0.18,1.14,0.76,-1.02,0,0.21,-0.81,0.37,-0.65,Rejected
2021-04-08 13:00,2.2,1.35,0.95,-1.59,1.43,-0.54,1.92,-0.02,-0.74,0.48,0.01,1.14,0.9,-1.32,-1.6,Rejected
2021-04-08 14:00,0.83,-0.41,0.07,-0.89,0.64,0.56,1.65,-1.25,1.43,1.45,-0.23,0.72,-2.01,-0.38,0.18,Premium
2021-04-08 15:00,-0.02,-0.07,-0.38,-1.58,-1.29,1.02,0.66,-2.26,-0.94,0.81,-0.38,-0.47,-0.93,2.53,0.89,Premium
2021-04-08 16:00,-0.29,-0.56,0.25,0.72,-1.11,1.2,-0.15,0.24,-0.52,0.48,1.13,-1.2,-1.8,0.2,-2.61,Rejected
2021-04-08 17:00,2.19,0.59,-0.67,-0.8,1.09,-0.84,0.53,2.05,0.01,-1.38,0.14,-0.29,-0.35,-1.18,0.73,Premium
2021-04-08 18:00,-0.2,-0.37,-0.25,1.01,2.08,-0.66,2.05,-1.96,-1.38,2.17,-0.06,0.31,0.11,1.69,-0.86,Rejected
2021-04-08 19:00,0.19,0.11,1.25,2.58,1.69,0.68,-1.62,3.66,-0.01,-3.39,0.32,-1.05,-0.25,2.37,0.28,Approved
2021-04-08 20:00,-2.35,0.19,-1.31,0.12,0.22,0.68,0.36,-3.8,0.43,2.11,-1.04,-1.1,0.27,1.96,-2.08,Rejected
2021-04-08 21:00,1.12,0.47,-0.75,1.87,0.16,-1.12,1.52,1.2,0.8,1.35,1.74,0.02,-0.23,0.26,0.57,Approved
2021-04-08 22:00,0.93,0.38,0.52,0.06,1.67,0.91,2.07,-1.11,-0.88,1.3,1.53,-1.27,1.58,1.62,0.16,Rejected
2021-04-08 23:00,2.25,1.19,-0.93,-0.64,0.65,1.04,0.38,2.31,1.35,-1.61,0.5,1.74,0.62,-0.47,0.12,Premium
2021-04-09 00:00,1.27,-0.44,0.67,-1.23,1.82,0.04,2.62,-2.12,-1.42,1.72,-0.48,0.16,-0.28,1.15,-0.12,Rejected
2021-04-09 01:00,2.07,0.03,-0.31,-0.62,1.51,0.51,1.86,0.54,-0.44,0.51,-1.02,-1.22,-1.31,-1.03,0.95,Rejected
2021-04-09 02:00,2.05,0.09,0.82,-0.92,1.46,-0.71,2.69,-0.83,-0.95,1.41,1.29,1.75,-1.21,0.64,-0.87,Rejected
2021-04-09 03:00,1.86,0.92,0.65,2.04,1.35,-1.56,3.49,-0.18,0.45,2.54,1.27,-0.57,0.52,3.41,0.78,Approved
2021-04-09 04:00,2.28,-1.35,-1.14,0.22,-1.72,-0.72,0.1,3.02,-0.24,-1.37,1.29,1.68,-0.03,1.05,0.48,Rejected
2021-04-09 05:00,-1.22,1.18,-0.78,-2.77,-1.11,0.18,-2.07,-1.75,1.2,-2.35,0.98,0.25,1.59,2.46,-1.42,Rejected
2021-04-09 06:00,0.85,0.28,-0.25,0.57,1.22,0.11,1.23,0.26,-2.66,0.65,-0.43,-1.14,0.49,0.1,0.78,Approved
2021-04-09 07:00,-0.14,0.27,-0.38,-2.4,0.25,1.57,-0.48,-1.47,-0.07,-1.05,0.26,1,-0.7,0.61,0.69,Rejected
2021-04-09 08:00,0.22,-1.29,-0.04,0,1.59,-1.11,-0.23,0.82,0.96,-0.77,-0.33,0.19,0.48,-1.77,0.53,Premium
2021-04-09 09:00,1.82,-0.02,0.71,-0.37,-0.93,-0.74,0.89,1.03,-0.47,-0.3,-0.45,0.94,0.25,1.73,-2.08,Premium
2021-04-09 10:00,2.31,2.55,-0.55,0.16,1.56,0.55,3.79,-0.59,-0.14,3.37,0.68,1,-1.32,-1.83,0.98,Rejected
2021-04-09 11:00,1.23,0,0.54,1.1,1.94,0.71,2.57,-0.65,0.54,1.53,1.54,-0.17,-1.83,2.88,0.25,Premium
2021-04-09 12:00,-0.06,0.44,-0.16,0.48,2.44,1.85,-1.25,2.16,1.65,-1.92,-0.25,0.25,0.3,-3.62,-1.39,Premium
2021-04-09 13:00,3.04,-0.68,-0.34,-2.81,-0.73,2.07,1.16,0.67,1.26,-1.26,-1.21,-0.65,-0.2,1.62,1.37,Premium
2021-04-09 14:00,-0.56,-0.64,1.23,-2.12,-3.32,0.07,-0.88,-1.71,-0.14,-0.25,0.78,-1.16,0.7,2.33,0.47,Premium
2021-04-09 15:00,1.14,0.33,-0.68,-2.93,0.29,-0.76,0.53,-1.13,-0.34,-0.62,0.88,1.13,-0.56,0.02,-0.07,Approved
2021-04-09 16:00,-0.51,-0.94,-2.39,-0.93,-0.17,-0.4,1.3,-3.04,-0.38,1.97,-1.22,0.26,0.11,1.79,1.26,Premium
2021-04-09 17:00,0.28,-1.56,-1.08,-0.06,0.83,1.52,1.4,-1.24,0.21,1.4,0.07,-0.36,1.08,0.53,-0.16,Rejected
2021-04-09 18:00,0.01,1.92,-1.51,-0.7,2.52,2.93,-1.46,1.64,-0.59,-2.46,-1.42,1.48,0.34,-3.59,-0.21,Premium
2021-04-09 19:00,-2.81,1.49,0.06,-1.28,-2.9,-0.02,-1.44,-3.66,-2.23,0.69,-0.21,0.49,-1.78,2.88,0.37,Premium
2021-04-09 20:00,-1.06,0.75,0.92,-1.38,-2.59,1.05,-0.86,-1.72,-0.56,0.26,1.79,-0.65,-0.24,1.09,-1.4,Premium
2021-04-09 21:00,-1.28,0.11,-0.35,-2.59,-2.15,-0.49,-2.38,-1.48,-1.67,-2.47,-1.04,0.99,-1.19,3.1,1.8,Rejected
2021-04-09 22:00,-0.59,0.39,0.77,1.82,0.93,-0.3,1.39,-1.37,-1.22,1.81,1.1,-0.01,0.37,2.91,-1.25,Approved
2021-04-09 23:00,-0.19,-1.71,0.16,-4.47,-2.83,0.42,-2.2,-1.82,-0.96,-3.55,-1.26,0.85,-1.15,5.35,-1.27,Rejected
2021-04-10 00:00,0.28,-1.04,0.24,-1.69,1.02,0.77,1.45,-2.57,1.43,1.06,-1.23,-1.59,0.57,1.34,0.31,Rejected
2021-04-10 01:00,1.55,0.48,2.54,-0.39,1.86,1.99,3.4,-1.72,1.68,3.1,0.68,-0.15,1.22,-0.88,0.24,Rejected
2021-04-10 02:00,-1.27,-1.32,-0.33,-0.31,0.41,0.65,0.37,-2.32,0.9,1.56,-1.37,0.22,0.27,-0.49,0.26,Premium
2021-04-10 03:00,0.48,0.31,1.76,2.36,2.6,-0.89,-0.49,2.83,1.8,-2.11,-1.14,0.18,0.64,1.21,1.18,Approved
2021-04-10 04:00,1.31,-0.37,0.74,-0.5,-0.35,0.26,1.05,0.08,-1.65,0.16,-0.34,1.01,1.08,1.65,-1.05,Approved
2021-04-10 05:00,0.29,1.3,0.26,-2.01,1.15,-0.2,2.12,-3.29,-0.56,2.31,0.43,0.41,-0.38,-0.48,0.4,Premium
2021-04-10 06:00,-4.41,0.44,-0.07,2.34,1.03,-0.14,0.52,-5.12,0.82,4.16,0.24,-1.56,0.81,1.38,0.77,Premium
2021-04-10 07:00,0.69,1.64,-0.12,-0.36,0.4,0.12,0.7,-0.04,0.34,0.27,-1.35,0.54,0.15,-0.15,-0.51,Premium
2021-04-10 08:00,1.97,-0.06,-0.07,-1.1,-0.02,-1.35,0.08,1.86,-1.11,-1.66,1.17,0.12,0.87,-0.2,0.26,Premium
2021-04-10 09:00,2.65,1.02,-2.05,2.91,2.14,-1.07,0.86,4.72,0.16,-1.77,0.52,-0.67,-0.02,1.21,1.18,Approved
2021-04-10 10:00,3.35,-2.14,-0.4,0.38,-0.01,-0.3,2.36,2.2,-1.15,0.44,-0.55,0.52,-1.7,0.9,-0.23,Approved
2021-04-10 11:00,0.71,1.35,-0.73,-3.32,0.92,1.32,1.07,-3.01,0.02,-0.4,-0.67,-0.33,-0.49,3.37,0.85,Approved
2021-04-10 12:00,1.28,-1.3,2.14,1.58,2.3,-2.03,2.25,1,1.41,2.27,2.37,-0.29,0.18,-3.89,0.8,Rejected
2021-04-10 13:00,0.56,1.38,-0.05,-2.03,-2.19,1.79,0.08,-0.86,0.25,0.2,1.9,-0.94,-0.2,0.19,-1.11,Premium
2021-04-10 14:00,0.38,-0.63,-0.36,-2.86,-1.12,0.58,-0.17,-1.49,0.16,-0.61,-0.44,0.51,-0.54,0.79,0.29,Premium
2021-04-10 15:00,-0.79,-0.09,0.72,-1.74,-1.64,-1.05,0.22,-2.63,0.67,1.47,1.6,1.12,-0.6,-0.11,0.03,Premium
2021-04-10 16:00,0.84,0.89,-0.11,0.03,2.8,0.29,0.77,0.39,-1.13,-0.64,-0.39,-0.42,0.06,0.03,-0.27,Premium
2021-04-10 17:00,1.32,-0.53,0.28,-1.1,0.51,0.5,0.93,-0.3,0.29,-0.56,-0.64,-0.34,0.8,2.41,2.19,Rejected
2021-04-10 18:00,-0.15,0.51,-0.04,-0.45,-3.05,-0.66,-1.64,0.82,0.21,-1.8,1.79,0.04,2.09,3,0.9,Rejected
2021-04-10 19:00,0.87,-1.18,0.38,-1.77,0.26,-1.28,1.04,-1.39,1.13,0.23,-0.66,-1.82,-0.24,1.35,-1.52,Rejected
2021-04-10 20:00,0.27,0.06,1.31,-0.49,0.79,0.58,1.28,-1.45,0.05,1.18,1.12,-0.11,-0.48,0.6,0.07,Rejected
2021-04-10 21:00,0.67,-0.96,0.55,-2.36,-3.04,-0.35,0.54,-1.91,0.1,0.38,-0.78,-0.07,-0.27,3.62,-0.72,Premium
2021-04-10 22:00,1.41,-0.15,-0.05,-1.43,-0.48,0.41,0.12,0.69,-0.48,-1.15,-2.12,-0.6,1.44,0.68,-0.33,Rejected
2021-04-10 23:00,1.54,-0.51,-0.17,-0.93,0.46,-0.16,0.1,1.41,-0.5,-1.39,0.78,1.51,-1.03,-0.35,-0.49,Premium
2021-04-11 00:00,2.77,1.47,-0.01,2.28,-0.38,-0.62,0.52,4.46,0.55,-1.93,1.86,1.03,0.02,3.43,0.76,Approved
2021-04-11 01:00,1.43,2.18,-0.66,-2.91,-0.04,1.48,0.17,-0.26,0.3,-1.19,1.21,0.31,1.83,-0.43,-1.94,Premium
2021-04-11 02:00,3.5,-0.16,2.2,-1.51,-0.07,0.53,2.52,1.12,1.05,0.77,0.48,0.67,1.24,-1.16,0.68,Approved
2021-04-11 03:00,2.07,-1.22,-1.42,-1.2,1.98,-0.39,3.58,-1.87,0.22,2.65,0.89,0.31,-0.79,-0.19,1.57,Rejected
2021-04-11 04:00,0.67,-1,1.5,-1.81,-1.24,1.38,-0.56,0.19,0.31,-1.14,-1.65,1.04,-0.3,0.09,0.44,Premium
2021-04-11 05:00,-0.82,-0.62,-1.1,-0.52,-0.3,0.84,0.82,-2.56,-0.59,1.75,0.35,0.15,-1.1,1.11,-1.32,Premium
2021-04-11 06:00,0.11,1.54,-1.33,-2.04,-2.37,1.15,-1.79,0.17,0.7,-2.69,0.75,1.71,-0.88,3.21,-0.68,Rejected
2021-04-11 07:00,1.07,0.36,-1.28,1.86,0.6,0.36,1.79,0.79,-1.42,1.53,0.45,0.1,-0.36,0.7,-0.96,Approved
2021-04-11 08:00,2.56,-0.47,-0.24,-1.19,-1.4,0.04,1.12,1.07,0.29,-0.7,-0.78,-0.84,0.57,2.66,0.35,Approved
2021-04-11 09:00,-0.99,-1.01,0.24,0.12,0.02,-1.84,0.22,-1.55,1.5,1.13,1.34,0.26,0.04,0.25,-1.21,Premium
2021-04-11 10:00,0.73,-2.17,0.69,-0.64,1.06,0.29,0.22,0.43,1.36,-0.6,-1.21,0.05,-1.49,-0.84,2.28,Premium
2021-04-11 11:00,3.8,-0.77,0.61,0.39,-0.25,-0.06,1.86,3.69,0.36,-0.09,-0.09,-0.34,1.23,-1.61,-2.94,Rejected
2021-04-11 12:00,2.02,-0.57,0.19,0.26,2.09,0.54,4,-1.11,-2.9,3.77,0.16,0.39,0.53,-1.98,0.44,Rejected
2021-04-11 13:00,0.11,0.73,0.05,-1.46,-0.43,0,1.58,-2.98,-1.41,1.71,-0.57,-0.35,-0.82,2.61,-0.68,Premium
2021-04-11 14:00,4.62,-0.44,0.04,-0.11,1.93,-0.71,3.45,2.92,0.5,0.9,-0.42,0.98,-0.23,-2.8,0.29,Rejected
2021-04-11 15:00,3.58,-0.02,0.42,-0.35,-1.55,-0.96,0.67,3.86,-0.29,-1.67,1.47,-0.45,1.68,0.54,-0.94,Rejected
2021-04-11 16:00,3.01,1.69,0.85,0,-0.62,1.24,0.93,3.21,-0.47,-0.87,0.26,0.95,0.49,-0.7,-0.2,Approved
2021-04-11 17:00,1.12,-1.39,1.32,-2.44,-2.01,-0.84,0.73,-1.17,0.87,0.43,1.24,0.93,-1.36,0.84,1.76,Premium
2021-04-11 18:00,-1.06,-0.31,-0.85,2.27,3.24,-1.6,-2.08,2.21,-0.94,-3.64,-1.23,-0.1,-1.42,2.63,-0.59,Approved
